candidate_id,company_name,company_domain,company_website,linkedin_url,recency_bucket,stage_bucket,ground_truth_stage,ground_truth_announced_on,ground_truth_amount,ground_truth_currency,ground_truth_total_raised,official_source_url,official_source_kind,official_source_publisher,official_published_at,evidence_confidence,evidence_quote,review_status
transition_b1fefa8999559ac9dac2e2add05f6e9a,Boundary.AI,boundaryai.cn,boundaryai.cn,https://www.linkedin.com/company/boundaryai,31_90_days,series_b,series_b,2026-04-16,,CNY,,https://boundaryai.com,company_newsroom,Boundary.AI,2026-04-16,high,近日，边界智控宣布完成超亿元B轮融资，本轮新引入建发新兴投资、张科垚坤、星启未来，同时老股东毅达资本与弘晖投资继续追加。,research_confirmed_pending_human_validation
transition_b263747a2d85f97159c59d8450a8391a,LiveMode,livemode.com,livemode.com,https://www.linkedin.com/company/livemode,31_90_days,equity_other,private_equity,2024-04-23,,,,https://www.generalatlantic.com/media-article/general-atlantic-and-xp-announce-strategic-minority-investment-in-brazil-based-livemode/,investor_announcement,General Atlantic,2024-04-23,medium,"General Atlantic, a leading global growth investor, announced today the firm has led a strategic minority investment in LiveMode... This investment also included the participation of XP Private Equity",research_confirmed_pending_human_validation
transition_b3955a5328eb59a90180b3366ce0559d,Entermind.ai,entermind.ai,entermind.ai,https://www.linkedin.com/company/entermind-ai,3_24_months,early,seed,2024-09-23,20000,USD,,https://www.businesswire.com/,company_issued_wire,Business Wire,2024-09-23,high,"Entermind, a Singapore-based Gen AI start-up founded by Aarav Kumar... has managed to secure $20,000 in seed funding commitment for their start-up Entermind.ai.",research_confirmed_pending_human_validation
transition_b41fedf62ade6e68447c5c6ac9dd99b8,The Protein Brewery,theproteinbrewery.com,theproteinbrewery.com,https://www.linkedin.com/company/the-protein-brewery,8_30_days,series_b,series_b,2026-06-29,18000000,EUR,70000000,https://www.bom.nl,investor_announcement,Brabant Development Agency (BOM),2026-06-29,high,"The Protein Brewery, an innovator in biomass fermentation of mycelium, announces an extension of its Series B by €18 million... The investment brings total funding raised to date to more than €70 million.",research_confirmed_pending_human_validation
transition_b4bc06aaec219f663adb1a8364a5e4b4,8alpha.ai,8alpha.ai,8alpha.ai,https://www.linkedin.com/company/8alpha-ai,31_90_days,early,seed,2026-05-29,,,,https://www.sec.gov/edgar/search/#/q=%25228ALPHA%2520AI%2522,regulatory_filing,SEC EDGAR,2026-05-29,medium,"May 29, 2026 03:10PM Form D 8ALPHA AI, LLC.",research_confirmed_pending_human_validation
transition_b62ffa4f0f4f271a7fee5ea3b3f878b1,Frontier Health,frontierhealth.ai,frontierhealth.ai,https://www.linkedin.com/company/frontierhealth-ai,8_30_days,early,seed,2026-06-18,16000000,USD,,https://atomico.com/insights,investor_announcement,Atomico,2026-06-25,high,"Atomico is leading Frontier Health's $16m seed round alongside firstminute capital, MMC Ventures, XYZ Venture Capital, Tenacity Capital, and Avenir.",research_confirmed_pending_human_validation
transition_b8f3c99396f71c0ca6cf9cec4da6a042,TriOrb Inc.,triorb.co.jp,triorb.co.jp,https://www.linkedin.com/company/triorb,31_90_days,series_b,series_b,2026-06-01,2880000000,JPY,4230000000,https://triorb.co.jp,company_newsroom,TriOrb Inc.,2026-06-01,high,"TriOrb Inc. has completed its Series B funding round, raising a total of JPY 2.88 billion through a combination of third-party allotment and debt financing. With this round, cumulative funding reaches JPY 4.23 billion.",research_confirmed_pending_human_validation
transition_b94ae7cf331abcf096d8d08de54493bb,Axil Health,axilhealth.com,axilhealth.com,https://www.linkedin.com/company/axilhealth,3_24_months,early,,2025-10-16,,,,https://tweenertimes.com,investor_announcement,Tweener Times / Triangle Tweener Fund,2025-10-16,medium,"Also, Tweener Fund made additional investments in 3 portfolio companies: MuukTest, Trio Labs and Axil Health.",research_confirmed_pending_human_validation
transition_b9efb83cb1d2489db632f35ecf6774a6,Sensei,sensei.tech,sensei.tech,https://www.linkedin.com/company/sensei-tech,3_24_months,series_a,Series A,2024-10-23,15000000,EUR,,https://sensei.tech,company_newsroom,Sensei,2024-10-23,high,"Sensei, a Lisbon-based leader in autonomous retail technology, has successfully closed a €15 million Series A funding round.",research_confirmed_pending_human_validation
transition_bbf6780087e4bc37fb9b7700d41a7a01,Reffie,reffie.me,reffie.me,https://www.linkedin.com/company/joinreffie,3_24_months,early,seed,2025-11-06,3133999,USD,,https://www.sec.gov/edgar/browse/?CIK=0002095238,regulatory_filing,U.S. Securities and Exchange Commission,2025-11-06,high,"FORM D Notice of Exempt Offering of Securities. Name of Issuer: Reffie, Inc. CIK: 0002095238. Filed November 6, 2025, confirming an equity raise of $3,133,999.",research_confirmed_pending_human_validation
transition_bc957e649500fbd466a940d0a9fa4d02,江苏联博精密科技有限公司,js-lianbo.com,js-lianbo.com,https://www.linkedin.com/company/江苏联博精密科技有限公司,3_24_months,later_stage,series_c,2025-12-23,152809962,CNY,,http://www.sse.com.cn,regulatory_filing,Shanghai Stock Exchange,2025-12-23,high,"江苏联博...近日与4家机构签署增资协议...融资总额人民币15,280.9962万元...本基金作为C轮投资方，以人民币4,700万元认购",research_confirmed_pending_human_validation
transition_bddd946d63ce634a0dd6f1b70aff472a,Noble,noble.xyz,noble.xyz,https://www.linkedin.com/company/noblexyz,3_24_months,series_a,Series A,2024-11-19,15000000,USD,18300000,https://www.noble.xyz/blog/accelerating-stablecoin-adoption,company_newsroom,Noble,2024-11-19,high,We're thrilled to announce our $15 million Series A... Our $15 million funding round is led by Paradigm... This brings our total funding to $18.3 million,research_confirmed_pending_human_validation
transition_becfdda3d10ab8a6e40fe0bde8dcc7df,kyron.bio,kyron.bio,kyron.bio,https://www.linkedin.com/company/kyron-bio,3_24_months,early,seed,2025-05-28,5500000,EUR,,https://www.globenewswire.com/,company_issued_wire,GlobeNewswire,2025-05-28,high,"Biotechnology company kyron.bio today announced a €5.5 million funding round... The seed funding round was led by HCVC, with the participation of Verve Ventures, Entrepreneurs First...",research_confirmed_pending_human_validation
transition_bfc545cde4c2d1ec0be9781406709ddf,케어링,caring.co.kr,caring.co.kr,https://www.linkedin.com/company/caringinc,31_90_days,later_stage,series_c,2026-05-08,40000000000,KRW,,https://caring.co.kr,company_newsroom,Caring (케어링),2026-05-08,high,"[2026-05-08]. '최대 실적' 케어링, 400억 규모 시리즈C 투자 유치 성공. 보도자료",research_confirmed_pending_human_validation
transition_c1f394288e3fe9bb164f15c0021f4185,トグルホールディングス,toggle.co.jp,toggle.co.jp,https://www.linkedin.com/company/トグルホールディングス,31_90_days,later_stage,Series C,2026-04-30,3340000000,JPY,,https://toggle.co.jp/news/item/uf8JZqOX,company_newsroom,Toggle Holdings,2026-04-30,medium,グローバル機関投資家を引受先とするC種優先株式の第三者割当増資および金融機関からの借入により、約33.4億円を調達しました。,research_confirmed_pending_human_validation
transition_c30ccf263159a8d813b0f3b8d62b2cc6,RoboScience,en.roboscience.co,en.roboscience.co,https://www.linkedin.com/company/roboscience,31_90_days,series_a,series_a,,1000000000,CNY,,https://roboscience.co/,company_newsroom,RoboScience,,high,The company's 'About Us' timeline explicitly states: '完成10亿元A轮融资. 2026.06.' (Completed 1 billion yuan Series A financing in 2026.06).,research_confirmed_pending_human_validation
transition_c93c80d43181ab6ec92e251c7f49699c,Isometric,isometric.com,isometric.com,https://www.linkedin.com/company/isometric-hq,8_30_days,series_a,Series A,2026-06-22,40000000,USD,,https://isometric.com,company_newsroom,Isometric,2026-06-22,high,"Today we're announcing $40 million in Series A financing to expand Isometric's agentic certification across the industrial economy. Led by AVP, with global insurer AXA as the anchor investor...",research_confirmed_pending_human_validation
transition_c94998628b46fc20912b3ae1c257ac7b,Banco Plata,bancoplata.mx,bancoplata.mx,https://www.linkedin.com/company/bancoplatamx,31_90_days,later_stage,series_c,2026-04-16,405000000,USD,,https://www.prnewswire.com/news-releases/plata-reaches-5-billion-valuation-with-405-million-series-c-fundraise,company_issued_wire,PR Newswire,2026-04-16,high,"Plata, a leading digital bank with operations in Latin America, announced the closing of its $405 million Series C at a $5.0 billion valuation.",research_confirmed_pending_human_validation
transition_c9627472c3f52d0334eb2c2151bd1d89,北京泽石科技有限公司,zettastone.com,zettastone.com,https://www.linkedin.com/company/北京泽石科技有限公司,31_90_days,later_stage,Pre-IPO,2026-05-29,,,,https://zettastone.com,company_newsroom,北京泽石科技有限公司,2026-06-02,high,泽石科技继...5月中交割圆满收官后，于近日顺利完成pre-IPO轮首批交割，由嘉兴稼沃荣华股权投资合伙企业...和上海复星创富...等四家机构及个人共同投资。,research_confirmed_pending_human_validation
transition_c9c2e21c449c4359477e40b6e6bbaef5,Garner Health,getgarner.com,garnerhealth.com,https://www.linkedin.com/company/getgarner,31_90_days,later_stage,Series E,2026-05-28,100000000,USD,,https://www.prnewswire.com/,company_issued_wire,PR Newswire,2026-05-28,high,"Garner Health... has closed a $100 million Series E round, led by Index Ventures with participation from existing investors including Kleiner Perkins, Redpoint, Thrive, Sequoia, Founders Fund, and Kaiser Permanente Ventures.",research_confirmed_pending_human_validation
transition_ca02ad7eb9e6191c48f0568f389fd737,"Liminal Experiences, Inc",liminal.gg,liminal.gg,https://www.linkedin.com/company/liminalgg,3_24_months,early,seed,2025-03-11,5800000,USD,5800000,,company_issued_wire,Business Wire,2025-03-11,high,"Liminal Experiences, Inc, a new UGC gaming startup dedicated to harnessing artificial intelligence to empower human-centered creativity, has emerged from stealth with $5.8 million raised to date in seed funding.",research_confirmed_pending_human_validation
transition_ca0aa0c39c60c240a38456a53094758b,Axiym,axiym.io,axiym.io,https://www.linkedin.com/company/axiym,3_24_months,equity_other,Strategic Investment,2026-03-05,,,,https://tether.io/news/tether-invests-in-axiym-to-advance-digital-asset-use-cases-across-global-payment-ecosystems/,investor_announcement,Tether,2026-03-05,high,"Tether, the largest company in the digital asset industry, today announced a strategic investment in Axiym, a fintech innovator with a globally distributed treasury and settlement infrastructure.",research_confirmed_pending_human_validation
transition_ca237c916d25624cf695b01540c571f4,Storio Energy,storioenergy.com,storioenergy.com,https://www.linkedin.com/company/storioenergy,3_24_months,early,seed,2024-10-16,5000000,EUR,,https://www.bpifrance.fr,investor_announcement,Bpifrance,2024-10-16,high,"Storio Energy, pionnier du stockage d'énergie en BtoB, annonce un 1er tour de table de 5M€ avec le fonds star américain des greentech, Lowercarbon Capital, en lead, le fonds Digital Venture de Bpifrance...",research_confirmed_pending_human_validation
transition_ce1eb3129adad92d9d1a44a147363b32,KERNEL,kernel.sh,kernel.sh,https://www.linkedin.com/company/trykernel,3_24_months,series_a,series_a,2025-10-09,22000000,USD,,https://www.kernel.sh/blog/series-a,company_newsroom,Kernel,2025-10-09,high,"I'm excited to share that Kernel has raised $22 million in Seed and Series A funding led by Accel, with participation from Y Combinator, Cintrifuse Capital, Vercel Ventures, Refinery Ventures, and SV Angel.",research_confirmed_pending_human_validation
transition_ce585cdf9eb6f990d9cea9abef0f1236,Ernesta Inc.,ernestarugs.com,ernestarugs.com,https://www.linkedin.com/company/ernesta-inc,3_24_months,series_b,series_b,2026-03-11,20000000,USD,,,company_issued_wire,PR Newswire,2026-03-11,high,"Ernesta, which has quickly emerged as the largest custom-sized rug retailer in the United States, today announced it has raised $20 million in Series B financing led by Addition...",research_confirmed_pending_human_validation
transition_ce5d94776d26f62b5cf6db61e71eeaee,Orebella,orebella.com,orebella.com,https://www.linkedin.com/company/orebella,31_90_days,series_a,series_a,2026-05-28,,,,https://www.prnewswire.com/news-releases/bella-hadids-orebella-closes-growth-equity-investment-led-by-silas-capital,company_issued_wire,PR Newswire,2026-05-28,high,"'Ôrəbella, the founder-led fragrance brand founded by Bella Hadid, today announces the closing of its Series A financing led by Silas Capital, with participation from existing investor Celebrands",research_confirmed_pending_human_validation
transition_d04b87eb3344be304d8736b213085881,Evommune,evommune.com,evommune.com,https://www.linkedin.com/company/evommune,3_24_months,later_stage,series_c,2024-10-31,115000000,USD,,https://evommune.com,company_newsroom,Evommune,2024-10-31,high,"Evommune, Inc., a clinical-stage biotechnology company discovering and developing new ways to treat immune-mediated inflammatory diseases, today announced the completion of a $115 million Series C financing.",research_confirmed_pending_human_validation
transition_d27f771b84ef046c24520300c1e59fa3,Treeline,treeline.ai,treeline.ai,https://www.linkedin.com/company/treelineai,3_24_months,series_a,Series A,2026-03-31,25000000,USD,,https://www.prnewswire.com/news-releases/treeline-raises-25-million-to-reinvent-it-services-302729004.html,company_issued_wire,PR Newswire,2026-03-31,high,"Treeline, the modern IT operating system, today announced a $25 million Series A funding round led by Andreessen Horowitz (a16z).",research_confirmed_pending_human_validation
transition_d3ab9b41f98222ad7b5ff8a822172796,RMSI,rmsi.com,rmsi.com,https://www.linkedin.com/company/rmsi,3_24_months,later_stage,private_equity,2025-10-26,56000000,USD,,https://affirmacapital.com/news/,investor_announcement,Affirma Capital,2025-10-26,high,"Oct 26, 2025. Affirma Capital Leads USD 56 Million Investment in RMSI Private Limited from its India-Focused Fund, in Partnership with 360 ONE Asset.",research_confirmed_pending_human_validation
transition_d3fad599203ffa688a6e0c69ef3b30b2,Rainbow Crops,rainbowcrops.com,rainbowcrops.com,https://www.linkedin.com/company/rainbow-crops,8_30_days,early,seed,2026-06-16,9700000,EUR,,https://rainbowcrops.com,company_newsroom,Rainbow Crops,2026-06-16,high,"Rainbow Crops, a next-generation agtech company... today announced it has raised €9.7 million to further advance its technology platform, expand its application across multiple crops, and scale the team.",research_confirmed_pending_human_validation
transition_d4b4ca645d77ec194be2d1200f39cffc,Reflexivity,reflexivity.com,reflexivity.com,https://www.linkedin.com/company/reflexivityai,3_24_months,series_b,series_b,2024-10-28,30000000,USD,,https://www.globenewswire.com/news-release/2024/10/28/2969986/0/en/Reflexivity-Raises-30-Million-in-Series-B-Funding.html,company_issued_wire,GlobeNewswire,2024-10-28,high,"Reflexivity (formerly Toggle AI), a leading provider of innovative artificial intelligence solutions for the investment industry, has announced a $30M Series B fundraising round led by Greycroft and Interactive Brokers.",research_confirmed_pending_human_validation
transition_d66987f1002c904acbf08dc1a0629eb8,Impactpool,impactpool.org,impactpool.org,https://www.linkedin.com/company/impactpool,3_24_months,series_a,Series A,2024-08-06,4000000,USD,,https://www.impactpool.org,company_newsroom,Impactpool,2024-08-06,high,"Stockholm, 6 August 2024: Impactpool, a global leading AI-enabled career platform, announces it has raised $4 million in Series A funding, led by Mediahuis and Fort Knox.",research_confirmed_pending_human_validation
transition_d6a323c64438f5de81e7a45e095cf387,Evom AI,evom.ai,evom.ai,https://www.linkedin.com/company/evom-ai,31_90_days,early,Seed,2026-06-12,,,,https://evom.ai/,company_newsroom,Evom AI,2026-06-12,high,"Medical AI startup Evom AI announced on the 12th that it has secured seed bridge investment from existing investors, including Kkeullim Ventures.",research_confirmed_pending_human_validation
transition_d7be3a017f8bda3309a89c250a129d87,Prosper AI,getprosper.ai,getprosper.ai,https://www.linkedin.com/company/prospertechnologies,8_30_days,series_a,series_a,2026-06-22,30000000,USD,,https://www.globenewswire.com,company_issued_wire,GlobeNewswire,2026-06-22,high,"Prosper AI... today announced a $30 million Series A financing led by Andreessen Horowitz (“a16z”), with participation from Base10 and continued support from Emergence Capital, Y Combinator, and Company Ventures.",research_confirmed_pending_human_validation
transition_d9c2b231e2a3b353c5c70b5df98b22f1,Comand AI,comand.ai,comand.ai,https://www.linkedin.com/company/comand-ai,8_30_days,series_a,Series A,2026-06-17,32000000,EUR,,https://comand.ai/newsroom,company_newsroom,Comand AI,2026-06-17,high,"Comand AI today announced a €32 million Series A funding round at Eurosatory, led by Blossom Capital, with strategic investment from Saab...",research_confirmed_pending_human_validation
transition_d9dfc0307c9720419c3a39b49b70c7e2,Kora,korapower.com,korapower.com,https://www.linkedin.com/company/korapower,3_24_months,early,seed,2025-09-08,2600000,USD,,https://korapower.com,company_newsroom,Kora,2026-06-30,high,"The company also announced $2.60 million in launch funding from Moneta Ventures, and Growth Factory Ventures to accelerate manufacturing and software development",research_confirmed_pending_human_validation
transition_db1094af0ebb9071cd303c82bba4730f,Polysense,polysense.ai,polysense.ai,https://www.linkedin.com/company/polysenseai,3_24_months,early,seed,2026-07-08,10700000,USD,,https://polysense.ai,company_newsroom,Polysense,2026-07-08,high,Polysense closes a $10.7M seed round to scale its AI-native inspection and process control systems for food manufacturers globally.,research_confirmed_pending_human_validation
transition_dbcdb4e7851b9228bafed70570b9801c,J-Elephant,jelep.com,jelep.com,https://www.linkedin.com/company/jelep,8_30_days,series_a,strategic_investment,2026-06-22,,,,https://www.prnewswire.com/news-releases/j-elephant-received-strategic-investment-from-geek-expanding-partnership-in-pallet-warehouse-automation,company_issued_wire,PR Newswire,2026-06-22,medium,"J-Elephant, a pioneer in vertical pallet robot (VPR) technology, announced that it has received a strategic investment from Geek+, a global leader in warehouse robotics",research_confirmed_pending_human_validation
transition_dbd8d7036097cd4e8edbdb4e8bc35db0,toern,url.retoern.com,re-toern.de,https://www.linkedin.com/company/toern,8_30_days,early,,,,,,https://venture-league.com,investor_announcement,Venture League,,medium,"Wir engagieren uns seit Mai 2026 bei toern, mit Manuel Brunckhorst als Lead-Investor eines Pools aus Mitgliedern der Venture League.",research_confirmed_pending_human_validation
transition_dcdfc4b9b53e094e922123326cb5a27b,PatenSee,patensee.com,patensee.com,https://www.linkedin.com/company/patensee,3_24_months,early,seed,2025-02-20,2000000,USD,,https://patensee.com/news/,company_newsroom,PatenSee,2025-02-20,high,"Detroit, Michigan, February 20th, 2025 — PatenSee... has secured a $2M first close of a seed round to advance clinical activities toward FDA approval.",research_confirmed_pending_human_validation
transition_ded9466eb38396eb3f6d68ec79a0163a,NotFossil,notfossil.co,notfossil.co,https://www.linkedin.com/company/notfossil,3_24_months,early,pre_seed,2024-07-31,250000,USD,,https://www.santafe.gob.ar/boletinoficial/,regulatory_filing,Boletín Oficial de la Provincia de Santa Fe,2024-10-21,high,Por Acta de Reunión de Socios N°1 de fecha 31 de julio de 2024 se ha resuelto aumentar el capital social... que suscribe el Fideicomiso Financiero SF 500.,research_confirmed_pending_human_validation
transition_dfbc12e4632704eb784bd096f9ad0af9,Accipiter Biosciences,accipiterbio.com,accipiterbio.com,https://www.linkedin.com/company/accipiter-biosciences,3_24_months,early,seed,2025-11-06,12700000,USD,,https://accipiterbio.com/,company_newsroom,Accipiter Biosciences,2025-11-06,high,Accipiter Biosciences Emerges from Stealth with $12.7 Million in Seed Financing to Deliver de novo Protein Therapies for Complex Diseases.,research_confirmed_pending_human_validation
transition_e004b3cc0bcb0e18a2973a84065f365e,A&K Robotics,aandkrobotics.com,aandkrobotics.com,https://www.linkedin.com/company/a&k-robotics,31_90_days,series_a,Series A,2026-04-21,8000000,CAD,,https://www.businesswire.com/news/home/20260421367847/en/,company_issued_wire,Business Wire,2026-04-21,high,A&K Robotics today announced the closing of an $8 million CAD Series A investment. The round was led by BDC’s Industrial Innovation Venture Fund... and Vantage Futures.,research_confirmed_pending_human_validation
transition_e03d28a8f6acf2659822448c310b091d,Gnosis Freight,gnosisfreight.com,gnosisfreight.com,https://www.linkedin.com/company/gnosis-freight,3_24_months,later_stage,private_equity,2024-09-23,,,,https://gnosisfreight.com/,company_newsroom,Gnosis Freight,2024-09-23,high,"Gnosis Freight... today announced a strategic growth investment from Vista Equity Partners, a global investment firm.",research_confirmed_pending_human_validation
transition_e07e4bcad4a9522dfc929963d147c02d,NEWRATEK Inc,newratek.com,newratek.com,https://www.linkedin.com/company/newratek-inc,3_24_months,series_b,Pre-IPO,2026-05-25,21800000000,KRW,,https://newsonwire.co.kr/,company_issued_wire,Widwin Investment,2026-06-30,high,"위드윈인베스트먼트...는 KB증권, LB프라이빗에쿼티... 등 주요 기관투자자들이 참여한 총 218억 원 규모의 뉴라텍 Pre-IPO 투자 라운드에서 18억 원 규모의 투자를 완료했다고 밝혔다.",research_confirmed_pending_human_validation
transition_e27dbfb41acfb853e120e2d92c81ad4c,Twolabs (YC P26),twolabs.ai,twolabs.ai,https://www.linkedin.com/company/twolabsai,8_30_days,early,pre_seed,,,,,https://www.ycombinator.com/companies/twolabs,investor_announcement,Y Combinator,,medium,Twolabs builds humanoid robots for caregiving. Our robots will assist at nursing homes and senior living centers... Twolabs. P2026. Active.,research_confirmed_pending_human_validation
transition_e2dbaf0289f8c36dfb49926ebb4d375e,Valtrion,valtrion.com,valtrion.com,https://www.linkedin.com/company/valtrion-llc,31_90_days,early,,2026-05-13,,,,https://www.prnewswire.com/news-releases/valtrion-welcomes-shawn-ryan-and-jay-yu-as-strategic-shareholders-302771113.html,company_issued_wire,PR Newswire,2026-05-13,medium,Valtrion today announced that Shawn Ryan and Jay Yu have joined the firm as strategic shareholders. We are honored to have Shawn and Jay investing their capital and time into our vision.,research_confirmed_pending_human_validation
transition_e3d8bf95d971f7a441af6f6bf7fbb336,Aquapulse,aquapulse.co.in,aquapulse.co.in,https://www.linkedin.com/company/aquapulse-asia,31_90_days,series_a,series_a,2026-06-02,450000000,INR,,https://iangroup.vc/,investor_announcement,IAN Group,2026-06-02,high,"IAN Group... through IAN Alpha Fund, has participated in the successful closure of Aquapulse's ₹45 crore funding round, led by NABVENTURES through its AgriSURE Fund.",research_confirmed_pending_human_validation
transition_e49c371822860388d430292c254fbfc4,Mindsmith,mindsmith.ai,mindsmith.ai,https://www.linkedin.com/company/mindsmith1,3_24_months,early,seed,2025-11-05,4100000,USD,,https://www.mindsmith.ai/blog,company_newsroom,Mindsmith,2025-11-05,high,"Today, we're excited to share that we've raised a $4.1 million Seed round led by Next Frontier Capital, with participation from WndrCo, Grix, and others.",research_confirmed_pending_human_validation
transition_e5c91705047d3021125eb3a5469a9d2d,definity,definity.ai,definity.ai,https://www.linkedin.com/company/definity-ai,31_90_days,series_a,Series A,2026-04-29,12000000,USD,16500000,https://www.prnewswire.com/news-releases/definity-unveils-agentic-data-engineering-platform-with-12m-series-a-302757245.html,company_issued_wire,PR Newswire,2026-04-29T00:00:00Z,high,definity today unveiled its agentic data engineering platform... The company also announced an oversubscribed $12 million Series A financing led by GreatPoint Ventures... The round brings definity's total funding to $16.5 million.,research_confirmed_pending_human_validation
transition_e5e84ace540bbb72e004d0fb3ea74d00,Primogene GmbH,primogene.bio,primogene.bio,https://www.linkedin.com/company/primogene,31_90_days,early,seed,2026-04-29,4100000,EUR,,https://www.htgf.de,investor_announcement,High-Tech Gründerfonds (HTGF),2026-04-29,high,Leipzig-based biotech start-up Primogene GmbH has secured €4.1 million in funding... The seed round is led by High-Tech Gründerfonds (HTGF) with additional investors.,research_confirmed_pending_human_validation
transition_e60cd3b8d5be484f57e3afc02a9b7607,Kabloie,kabloie.com,kabloie.com,https://www.linkedin.com/company/kabloie,31_90_days,early,,,,,,https://kabloie.com/,company_newsroom,Kabloie,,medium,News: Kabloie just raised its first round from Antler.,research_confirmed_pending_human_validation
transition_e61a26e3c6ca246550edf693145e41da,Cosm,cosm.com,cosm.com,https://www.linkedin.com/company/experiencecosm,8_30_days,later_stage,Series C,2026-06-24,100000000,USD,,https://www.cosm.com/news/sony-pictures-entertainment-announces-100m-strategic-investment-in-cosm-to-accelerate-the-next-era-of-immersive-entertainment,company_newsroom,Cosm,2026-06-24,high,"Sony Pictures Entertainment (SPE) today announced its $100 million strategic investment in Cosm... As the lead investor in Cosm's Series C financing round, SPE will acquire a minority ownership stake.",research_confirmed_pending_human_validation
transition_e7a29a17f7144e9bf52932fc7c6f9f92,Wipfli,wipfli.com,wipfli.com,https://www.linkedin.com/company/wipfli,3_24_months,later_stage,private_equity,2025-08-01,,,,https://www.wipfli.com/news/2025/wipfli-secures-strategic-investment-from-new-mountain-capital,company_newsroom,Wipfli,2025-08-01,high,"Wipfli LLP today announced entry into a definitive agreement for a significant minority investment from New Mountain Capital, a leading growth-oriented investment firm.",research_confirmed_pending_human_validation
transition_e990434cb88dcfc4be254afd1d0e1dac,Helios,heliosintel.ai,heliosintel.ai,https://www.linkedin.com/company/heliosintel,3_24_months,early,seed,2025-07-11,4000000,USD,,https://www.unusual.vc/,investor_announcement,Unusual Ventures,2025-07-11,medium,"We are excited to announce that we are leading the $4m seed financing in Helios... Helios is led by Joe Scheidler, Brandon Smith, and Joseph Farsakh...",research_confirmed_pending_human_validation
transition_e9dae5df3131c3f82fafb0231cc274b7,Telgea,telgea.com,telgea.com,https://www.linkedin.com/company/telgea,8_30_days,series_a,,2026-07-01,,USD,5200000,https://www.prweb.com/releases/telgea-partners-with-fastweb--vodafone-to-transform-global-enterprise-telecom-302186716.html,company_issued_wire,PRWeb,2026-07-01,high,"Telgea, the unified global telecom operator, today announced a collaboration and investment from Swisscom-owned Fastweb + Vodafone... Supported by a total of $5.2M in funding.",research_confirmed_pending_human_validation
transition_e9de48ef112494a13dad3e528f157366,Podium Automation,podiumautomation.com,podiumautomation.com,https://www.linkedin.com/company/podium-automation,8_30_days,series_a,Series A,2026-06-15,18000000,USD,23000000,https://www.prnewswire.com/news-releases/podium-automation-raises-18m-series-a-to-modernize-the-backbone-of-industrial-automation.html,company_issued_wire,PR Newswire,2026-06-15,high,Podium Automation... today announced it has raised $18 million in Series A funding led by Construct Capital... The round brings Podium's total funding to more than $23 million,research_confirmed_pending_human_validation
transition_eabfd818ff0b6ed086c772b802a701e1,Elemental Machines,elementalmachines.com,elementalmachines.com,https://www.linkedin.com/company/elemental-machines,31_90_days,series_b,Series B-3,2026-05-27,5702935,USD,,https://www.sec.gov/cgi-bin/browse-edgar?company=Elemental+Machines,regulatory_filing,U.S. Securities and Exchange Commission,2026-05-27,high,"Total Amount Sold $5,702,935 USD. Clarification of Response: Offer and sale of Series B-3 Preferred Stock of the Issuer.",research_confirmed_pending_human_validation
transition_ed32309ae8cdcc4dc3d8be571f123700,Cagliari Calcio,cagliaricalcio.com,cagliaricalcio.com,https://www.linkedin.com/company/cagliari-calcio,3_24_months,later_stage,,2025-12-10,,,,https://cagliaricalcio.com,company_newsroom,Cagliari Calcio,2025-12-10,high,"Cagliari Calcio today announced that Maurizio Fiori, a native Sardinian, and Prashant Gupta... have, along with their investor group, completed the acquisition of a minority stake in the club.",research_confirmed_pending_human_validation
transition_ed6e65f1c8af187ffd0960a6a3456a6d,"Therini Bio, Inc.",therinibio.com,therinibio.com,https://www.linkedin.com/company/therinibio,3_24_months,series_a,Series A,2025-05-14,39000000,USD,,https://www.therinibio.com/therini-bio-raises-additional-39m-series-a-financing-to-advance-clinical-development-of-neurodegenerative-disease-pipeline/,company_newsroom,Therini Bio,2025-05-14,high,"Therini Bio, Inc. ... today announced that it raised $39 million in a Series A extension financing. This financing increased Therini Bio's Series A total to $75M.",research_confirmed_pending_human_validation
transition_ed92f798d4e11a001ee9a02025aa9bc9,Sparta,spartacommodities.com,spartacommodities.com,https://www.linkedin.com/company/sparta-commodities,3_24_months,series_b,series_b,2025-02-24,42000000,USD,,https://firstmark.com/news/sparta-raises-42m-series-b-to-transform-commodity-trading/,investor_announcement,FirstMark,2025-02-24,high,"We at FirstMark are proud to continue our partnership with Sparta... as they secure a $42M Series B... The round was led by One Peak, with continued support from FirstMark",research_confirmed_pending_human_validation
transition_ee895ed0bbc1fa8fbe499c94373694e0,Solo,solosuit.com,solosuit.com,https://www.linkedin.com/company/solosuit,31_90_days,series_a,Seed Plus,2024-08-28,2000000,USD,,https://www.utahbusiness.com/solosuit-secures-2-million-to-propel-towards-series-a/,company_issued_wire,Utah Business,2024-08-28,medium,"Provo, UT — SoloSuit, a legal tech startup that streamlines the debt resolution process for consumers, has successfully raised $2 million in a Seed Plus funding round.",research_confirmed_pending_human_validation
